Date/Time,CZ01/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-var.csv,CZ01/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-var.csv,CZ01/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-var.csv,CZ02/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-var.csv,CZ02/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-var.csv,CZ02/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-var.csv,CZ03/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-var.csv,CZ03/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-var.csv,CZ03/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-var.csv,CZ04/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-var.csv,CZ04/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-var.csv,CZ04/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-var.csv,CZ05/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-var.csv,CZ05/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-var.csv,CZ05/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-var.csv,CZ06/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-var.csv,CZ06/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-var.csv,CZ06/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-var.csv,CZ07/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-var.csv,CZ07/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-var.csv,CZ07/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-var.csv,CZ08/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-var.csv,CZ08/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-var.csv,CZ08/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-var.csv,CZ09/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-var.csv,CZ09/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-var.csv,CZ09/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-var.csv,CZ10/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-var.csv,CZ10/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-var.csv,CZ10/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-var.csv,CZ11/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-var.csv,CZ11/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-var.csv,CZ11/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-var.csv,CZ12/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-var.csv,CZ12/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-var.csv,CZ12/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-var.csv,CZ13/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-var.csv,CZ13/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-var.csv,CZ13/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-var.csv,CZ14/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-var.csv,CZ14/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-var.csv,CZ14/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-var.csv,CZ15/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-var.csv,CZ15/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-var.csv,CZ15/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-var.csv,CZ16/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-var.csv,CZ16/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-var.csv,CZ16/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-var.csv
 06/06  11:00:00,241847364.0965185 ,239839464.3376049 ,236970790.39966503 ,268004533.78676286 ,265716994.12927192 ,262449065.13490424 ,266260511.84847438 ,264045554.175404 ,260881306.92978477 ,281206254.2704208 ,278713087.5880047 ,275184635.0198299 ,258881031.82807305 ,256722877.08375937 ,253639341.7721562 ,262389198.57067347 ,260178662.62340543 ,257020694.99971488 ,259546441.72887218 ,257362991.90747735 ,254243773.39058354 ,274580039.63330966 ,272286236.329244 ,269009372.59690374 ,282719193.53186417 ,280350643.1903532 ,276966931.8264858 ,351083268.65572274 ,348048988.5347198 ,343713690.80837756 ,464246205.0902788 ,461052746.7103348 ,456485461.8675641 ,359217614.6213421 ,356315967.9173518 ,352169500.9395563 ,459708693.6017401 ,456591693.2591159 ,452138209.68858606 ,540501956.8711978 ,537048128.3708161 ,532107638.4364383 ,512548773.4049338 ,509221871.8297503 ,504467768.36230135 ,508169623.4107703 ,504631784.93990976 ,499576470.6969448 
 06/06  12:00:00,243075706.3199578 ,241068228.8957873 ,238200156.23702654 ,270858268.6234038 ,268570753.512707 ,265302881.631913 ,267955802.54963824 ,265740848.46934098 ,262576632.3663651 ,325761752.4712659 ,322848419.9963322 ,318689350.29009634 ,261756245.03819978 ,259598203.5904614 ,256514884.66490984 ,263866664.5931412 ,261656129.00902313 ,258498158.54418454 ,261948332.83876842 ,259764878.45707637 ,256645653.85985535 ,297964751.244311 ,295138818.4246689 ,291129973.3699307 ,289572638.6122951 ,286760941.39952695 ,282791434.4395885 ,376564163.4628117 ,373518812.84328634 ,369167746.10327566 ,492865149.9242594 ,489647129.9165962 ,485042866.21118027 ,379639423.3234311 ,376730664.98401356 ,372574091.28026927 ,474581031.42915 ,471453079.6463448 ,466983941.83096325 ,581079333.1284724 ,577584306.3779256 ,572583558.1004384 ,520187506.0639993 ,516833314.75018317 ,512040221.39659905 ,535675803.1622977 ,532108873.96850944 ,527011489.92707145 
 06/06  13:00:00,243353579.59312528 ,241346162.58057708 ,238478102.0960123 ,284121103.38050634 ,281367885.0669086 ,277451609.11561453 ,269814597.25162625 ,267599498.7125529 ,264435060.3385537 ,358888404.2496129 ,355982385.78737056 ,351833602.0830519 ,263178490.71668452 ,261020328.13550532 ,257936849.44168338 ,266256442.02202666 ,264045906.57945687 ,260887933.28986067 ,264355290.42848748 ,262171840.9158415 ,259052623.33473974 ,347070421.55372155 ,344211887.49676317 ,340127644.989866 ,293635341.05264986 ,290680369.2386043 ,286464051.1016848 ,392401958.2674109 ,389343466.8720267 ,384973636.37336254 ,528619195.5337323 ,525369191.0887397 ,520717108.7776577 ,405878223.0093826 ,402949403.6371702 ,398764159.89278793 ,496442051.8130404 ,493298148.2678374 ,488806204.91420233 ,627392796.6482809 ,623858290.5065317 ,618799868.6685948 ,573112407.0615538 ,569739469.0408978 ,564919648.841986 ,547740542.3418851 ,544166540.3359087 ,539059207.2531599 
 06/06  14:00:00,241560204.72835767 ,239553057.51544663 ,236685450.71200547 ,306343408.1328072 ,303436016.06773037 ,299284064.6593856 ,270782067.84795606 ,268566827.0795219 ,265402186.12192965 ,361223558.7931114 ,358319935.79000926 ,354174465.2532015 ,264096724.81475726 ,261938452.4217047 ,258854821.63586745 ,268421473.35890618 ,266210938.22049242 ,263052962.24246702 ,265504454.97895378 ,263321005.80758882 ,260201788.85366133 ,352060870.98887247 ,349200132.52094084 ,345112763.5844159 ,298202612.8582313 ,295240436.83418775 ,291012464.8419753 ,402616269.65863323 ,399550333.71947163 ,395169874.1211759 ,552459378.582163 ,549193089.6447904 ,544516503.544285 ,428689601.39539194 ,425745140.7886037 ,421537546.2119334 ,519577678.75355184 ,516418189.7342809 ,511903965.9141762 ,644823926.925619 ,641278600.2301979 ,636204115.6318004 ,611286423.8239679 ,607897582.3254759 ,603054980.8454266 ,549619511.4997438 ,546049721.8152106 ,540949221.2969658 
 06/06  15:00:00,240259248.5860708 ,238252342.07632867 ,235385096.27018815 ,312641303.1328514 ,309736372.58387315 ,305587875.1629793 ,270436039.04755944 ,268220731.0151302 ,265055993.03983736 ,363518055.5177633 ,360614957.9320029 ,356470127.1358598 ,264059811.28704828 ,261901414.91617543 ,258817606.5337386 ,269652352.531163 ,267441817.09260118 ,264283838.12353304 ,266299080.14166927 ,264115624.93710664 ,260996373.85194522 ,355086526.5221698 ,352225298.68955714 ,348137235.61202896 ,302016142.44169253 ,299041042.0763322 ,294797457.66597575 ,403357133.8059318 ,400293533.9779306 ,395916418.55716854 ,570617244.3247035 ,567335216.0583979 ,562635042.738885 ,443431888.3742856 ,440479107.80654913 ,436259635.55339 ,537897589.167265 ,534724952.64580727 ,530191932.3809278 ,653951237.2685434 ,650399321.4571025 ,645315104.8570099 ,632843635.1529009 ,629443390.2155561 ,624584454.3700304 ,567105715.5213152 ,563518524.956157 ,558392862.0764886 
 06/06  16:00:00,239415929.9126189 ,237409235.326594 ,234542302.60666177 ,308643871.2731267 ,305739715.9000032 ,301592240.12448686 ,268537953.1992174 ,266322650.03147146 ,263157916.8680391 ,363815347.9643913 ,360913237.5376055 ,356769698.21488506 ,263148169.81192583 ,260989731.5115553 ,257905868.81952775 ,268753412.3145199 ,266542876.94037855 ,263384897.39515427 ,267478887.78238505 ,265295426.86745498 ,262176194.02280533 ,354611883.26352847 ,351752432.2586812 ,347666911.4605279 ,298989671.2627666 ,296033129.5054453 ,291811537.80992085 ,401843738.11165184 ,398785251.41238886 ,394415448.9689844 ,584741850.5659448 ,581446154.7653718 ,576725597.7485627 ,458649492.71798116 ,455684131.85078 ,451446688.03803194 ,549759395.2607042 ,546575880.9318278 ,542027307.1941391 ,661538528.1128961 ,657980143.676626 ,652886426.3866541 ,653991216.1122863 ,650578074.4877256 ,645700666.7491518 ,574273187.7109658 ,570677009.009487 ,565538437.3311511 
 06/06  17:00:00,237085535.0113287 ,235079051.79030085 ,232212444.27788252 ,289683480.79753184 ,286799311.47486067 ,282683066.850906 ,265927465.09074703 ,263712170.09104222 ,260547447.56196782 ,355272949.8307195 ,352373347.83350474 ,348233261.86262697 ,262336780.36985144 ,260178315.76031417 ,257094418.98398003 ,265488578.43119043 ,263278043.7853625 ,260120064.61506054 ,268087468.80130285 ,265904023.1603622 ,262784812.27070236 ,345354129.5584681 ,342493265.9088558 ,338405722.3281157 ,292081763.18065834 ,289416146.65962255 ,285665414.59430426 ,398708708.0216347 ,395656044.3118479 ,391294566.9315916 ,583064059.4993247 ,579771847.1737633 ,575056628.2471467 ,464637368.1820697 ,461665913.2991309 ,457419772.9321101 ,551341248.9620931 ,548154143.8318204 ,543600433.164349 ,653840598.1002057 ,650289937.4048289 ,645207652.2013749 ,662465175.5976459 ,659048804.724092 ,654166614.3775537 ,570877362.9215114 ,567285197.6143987 ,562152704.0105531 
 06/06  18:00:00,287504296.05165225 ,285498538.07962334 ,282632964.2949481 ,328090683.5928071 ,325745349.8008519 ,322420199.3578095 ,317744061.5352855 ,315528772.38942784 ,312364053.93469906 ,373092845.1309828 ,370181634.0764755 ,366024875.8324218 ,314892053.48492986 ,312733648.29342395 ,309649848.0150689 ,315307637.11008066 ,313097102.93823135 ,309939124.6243315 ,317622454.95452106 ,315439010.6463878 ,312319801.6164634 ,355365238.5483073 ,352487717.30073524 ,348376334.4520405 ,342598968.69829947 ,340193396.5434543 ,336760315.1756513 ,446673256.1257951 ,443627262.21426547 ,439275317.87655574 ,637978912.1348791 ,634690812.4288263 ,629981752.8289822 ,515786588.1066914 ,512818910.40328175 ,508578198.0202651 ,602824166.2039483 ,599639864.6894506 ,595090159.9302294 ,702069056.7963015 ,698527438.3828486 ,693458472.6927193 ,715777722.283454 ,712365593.7967436 ,707489634.0721265 ,622111755.2462204 ,618521338.5359529 ,613391345.4233663 
 06/06  19:00:00,308276466.50632745 ,306586898.10664487 ,304173143.5180905 ,341136844.6621175 ,339200039.54448414 ,336433264.2319694 ,333462995.97420365 ,331583579.4699766 ,328898678.880575 ,358591612.3012923 ,356361751.1442856 ,353180367.41282374 ,329744055.00412977 ,327924231.9757987 ,325324134.4897844 ,332598955.54662025 ,330734500.58518827 ,328070922.2505931 ,331698505.67655927 ,329857782.54189587 ,327228175.5581773 ,349888778.16058564 ,347797689.7214874 ,344883889.5929267 ,353769312.56112635 ,351772652.36371493 ,348920199.83052826 ,435886205.5342391 ,433308222.230142 ,429624567.12672687 ,620709378.8381315 ,617952431.5982846 ,614003199.4593176 ,507363222.01654434 ,504858464.7588302 ,501279218.63469434 ,578774227.602483 ,576107903.7258589 ,572298317.4629697 ,659879331.7740216 ,656920218.1518681 ,652684548.6729062 ,657242213.4051561 ,654412906.2954988 ,650369800.6042519 ,581371700.5801681 ,578377852.4486369 ,574100312.0567966 
 06/06  20:00:00,323003091.9034173 ,321313599.2354676 ,318899913.38467675 ,348661956.7705881 ,346725345.26366806 ,343958847.27880126 ,343167184.3350305 ,341287955.1470609 ,338603326.8167056 ,360903055.56461585 ,358941211.5620972 ,356142368.65216684 ,338565345.2666763 ,336745697.34430027 ,334145871.64406973 ,344930742.3098021 ,343066288.6323573 ,340402713.80778563 ,343831231.7377155 ,341990510.27139956 ,339360905.8456563 ,355361069.5764718 ,353424809.9716179 ,350658722.5481224 ,362657933.85543114 ,360661274.30745405 ,357808824.73866475 ,411729438.8479206 ,409151635.05152416 ,405468575.928895 ,592742678.9817948 ,589997230.717777 ,586070212.9669344 ,492295635.52513885 ,489809563.504202 ,486258591.01321656 ,565579554.6951671 ,562931643.3344148 ,559148387.4787922 ,629982339.5148561 ,627050786.140414 ,622856084.6171734 ,609484093.343934 ,606698881.5849493 ,602718963.9234647 ,563570951.688726 ,560604423.4880967 ,556365628.8269243 
 06/06  21:00:00,303336085.1694481 ,301646587.88259006 ,299232887.4442327 ,325873422.0909383 ,323937013.1502842 ,321170805.89975697 ,321960799.3144777 ,320081672.30816555 ,317397180.3851146 ,337177274.1248876 ,335218054.5999753 ,332419314.57962626 ,317912803.5606743 ,316093260.90749013 ,313493599.5439427 ,325988136.0162473 ,324123683.42623615 ,321460110.8900663 ,325407361.69831663 ,323566641.6160991 ,320937039.4121892 ,334313537.51286674 ,332377279.58990896 ,329611194.31674016 ,343034030.5515843 ,341037371.40675473 ,338184922.98658633 ,354912397.0129297 ,352575605.5211408 ,349261253.8397889 ,539312052.6931589 ,536367890.9852367 ,532176066.46204966 ,448367050.0047563 ,445901154.34169495 ,442377272.9123652 ,523356501.94887614 ,520730733.4815876 ,516979138.2812961 ,577806350.683013 ,574903114.7582974 ,570749714.7720852 ,552259049.5609671 ,549505994.2188971 ,545572194.6887537 ,521762012.93867695 ,518823711.4516161 ,514625280.8066416 
 06/06  22:00:00,266126303.85172337 ,264751706.22397104 ,262786015.5248666 ,285201837.83305526 ,283265353.24397457 ,280499080.55656147 ,281342916.4557637 ,279463705.7986795 ,276779148.2485878 ,295293963.09532726 ,293336764.59908706 ,290535817.56491077 ,278633269.55852085 ,276813660.7760066 ,274213902.42006814 ,286494116.89382136 ,284629556.1816797 ,281965828.48347276 ,286114724.74602395 ,284273974.68907547 ,281644248.5998558 ,294305320.2514053 ,292369036.28793323 ,289602912.4723426 ,303246173.8752152 ,301249471.68864954 ,298396961.34325874 ,307541336.6227756 ,305488429.2536007 ,302555693.2203676 ,451913199.22430587 ,449135352.6265255 ,445166075.0134589 ,378666888.41434276 ,376204026.3604561 ,372684717.9631399 ,452013506.97502464 ,449394254.39124095 ,445651972.4439469 ,496193693.68387085 ,493303585.8862336 ,489171137.35557437 ,480186951.3505355 ,477438170.71769917 ,473510596.9537478 ,431466937.89697325 ,428564573.55881584 ,424417746.05724233 
 06/06  23:00:00,69927317.20016128 ,69919374.63479054 ,69908153.87721603 ,76571509.26177195 ,76568162.10771134 ,76563442.5256516 ,75415535.79038492 ,75411545.29669441 ,75405792.74309643 ,84535816.88577296 ,84534190.55455156 ,84532019.29492228 ,77847869.22700456 ,77843864.87603053 ,77837830.7703433 ,82581737.50600065 ,82581710.42884196 ,82581602.39121564 ,83376345.99554667 ,83376305.46269375 ,83376245.60309677 ,87160620.97086516 ,87160596.21969172 ,87160557.72385854 ,91554018.69425528 ,91554017.21703032 ,91553938.5520821 ,91533056.42734405 ,91532852.5195173 ,91532550.7968894 ,138504260.20475402 ,138504249.88152477 ,138504244.093912 ,104262582.85431941 ,104262141.85095009 ,104261456.32355031 ,139018122.73446307 ,139018122.99724227 ,139018120.42834118 ,146247367.43638742 ,146247366.70976165 ,146247366.6090084 ,141837539.02700457 ,141837539.21021053 ,141837539.22765338 ,119099294.55250256 ,119099293.2554532 ,119099291.28276446 
 06/06  24:00:00,36371037.16916503 ,36369240.23088053 ,36366631.40591146 ,39400476.790143676 ,39399036.9339828 ,39396994.27723798 ,38739147.896185905 ,38738100.16587414 ,38736565.835970506 ,46371756.9571316 ,46370129.67735528 ,46367962.45288385 ,41309821.946966074 ,41305987.262765765 ,41300212.25078623 ,45114911.972407706 ,45114885.20425916 ,45114777.223110095 ,46615382.36740516 ,46615342.13515283 ,46615282.81487281 ,50890960.26728151 ,50890936.10410813 ,50890898.23185485 ,53450691.28894488 ,53450689.72602149 ,53450610.24653326 ,52846996.580019325 ,52846787.92152116 ,52846479.21832742 ,92392258.15366031 ,92392250.57348329 ,92392244.16780844 ,61341011.64851077 ,61340607.557864696 ,61339978.46038387 ,95641599.65729952 ,95641600.01585184 ,95641597.57090272 ,100838269.6796259 ,100838269.15351053 ,100838269.05244155 ,97979557.1672331 ,97979557.32789981 ,97979557.344202 ,76523561.08266458 ,76523559.90920576 ,76523558.13793609 
 06/07  01:00:00,35704934.94546514 ,35703310.64640794 ,35700907.113043144 ,38319821.183669575 ,38319400.11676636 ,38318790.71358332 ,38291026.733060226 ,38288444.65915983 ,38284720.22438605 ,44052177.98233078 ,44050554.8474512 ,44048395.83270825 ,39214298.44636747 ,39211015.2073571 ,39206066.00435237 ,43492934.50049722 ,43492908.232929595 ,43492801.186774686 ,45768193.5102621 ,45768154.168878235 ,45768096.33023948 ,49502980.56054725 ,49502957.04363318 ,49502919.86609198 ,51615525.4350536 ,51615523.76018581 ,51615443.88910455 ,49812487.43528532 ,49812276.595551096 ,49811964.75068231 ,84963997.28494443 ,84963990.98997605 ,84963985.81743023 ,56846003.93225925 ,56845620.83169025 ,56845023.87195854 ,89532411.22011541 ,89532411.59298065 ,89532409.31783113 ,89648864.50441268 ,89648864.09782888 ,89648863.99487127 ,87168647.58377457 ,87168647.71830651 ,87168647.73345847 ,72011194.4555007 ,72011193.3565673 ,72011191.70398617 
 06/07  02:00:00,35548082.86746716 ,35546526.367046915 ,35544268.8383248 ,38005876.7223353 ,38005545.89679276 ,38005067.468607806 ,38080426.71672733 ,38078479.706936754 ,38075667.66533478 ,43262350.6652952 ,43260728.816514 ,43258571.52968382 ,38108666.05045645 ,38106414.73298977 ,38103010.97574156 ,42976519.93050638 ,42976494.216280065 ,42976388.25627822 ,44857657.911544904 ,44857619.51684758 ,44857563.10818459 ,48951487.87773141 ,48951465.06717313 ,48951428.7579713 ,50669429.823433354 ,50669428.20232507 ,50669348.58391662 ,47846612.17494192 ,47846399.90736017 ,47846086.03343336 ,78667066.45480192 ,78667059.5463406 ,78667055.33768311 ,53353201.06229314 ,53352826.35679403 ,53352241.16321964 ,83160080.53099284 ,83160080.80528122 ,83160078.74445064 ,80713321.65318745 ,80713321.32549085 ,80713321.22605495 ,79271751.71022964 ,79271751.82306036 ,79271751.83684278 ,65689408.82692009 ,65689407.86894448 ,65689406.42650545 
 06/07  03:00:00,28195059.472043484 ,28195059.472043484 ,28195059.472043484 ,28195059.472043484 ,28195059.472043484 ,28195059.472043484 ,28372915.75556729 ,28372582.14565602 ,28372055.980588943 ,32006663.678655185 ,32005109.36222316 ,32003024.600516975 ,28504182.134936817 ,28502459.177867007 ,28499867.059102785 ,32473154.284623623 ,32473129.584301144 ,32473025.793729834 ,33645018.60184707 ,33644982.068816125 ,33644928.33003993 ,37439669.2484262 ,37439647.569329314 ,37439612.701234 ,38067483.54097835 ,38067482.76695318 ,38067404.398294166 ,36260803.20676502 ,36260593.396342345 ,36260283.20247994 ,60997849.64812661 ,60997843.288879886 ,60997840.653774366 ,39111788.806590766 ,39111420.489738695 ,39110845.23490878 ,63575340.144127324 ,63575340.45062173 ,63575338.60563374 ,60614307.220245145 ,60614306.86573757 ,60614306.79084884 ,63870034.85308246 ,63870034.975768566 ,63870034.95699077 ,46128949.61603451 ,46128948.79772315 ,46128947.574231 
 06/07  04:00:00,28195059.47204348 ,28195059.47204348 ,28195059.47204348 ,28195059.47204348 ,28195059.47204348 ,28195059.47204348 ,28518168.334021427 ,28515997.094556294 ,28511420.009692997 ,29248159.974870626 ,29247125.492425166 ,29245736.9964799 ,28259821.4791099 ,28259605.47761201 ,28259503.78887343 ,32544984.03574076 ,32544959.875125486 ,32544857.26866156 ,32890861.183756284 ,32890825.507745925 ,32890773.149532262 ,36664958.338045835 ,36664937.26343228 ,36664903.05733573 ,36927058.49212175 ,36927057.726178974 ,36926979.892326005 ,35446153.11906867 ,35445941.76653722 ,35445629.326306194 ,57844197.694901384 ,57844191.33624457 ,57844189.131236605 ,36973192.020627744 ,36972828.13720665 ,36972259.07867435 ,64421408.29770376 ,64421408.57284096 ,64421406.78235951 ,63927827.66610363 ,63927827.327703565 ,63927827.253571704 ,66613061.75133495 ,66613061.85986189 ,66613061.85068135 ,43620550.3213356 ,43620549.55766171 ,43620548.386631526 
 06/07  05:00:00,59734126.3717243 ,59734126.3717243 ,59734126.3717243 ,60952180.09751175 ,60948627.50097664 ,60943689.30434682 ,63249444.28615558 ,63245277.2655454 ,63238531.70687105 ,62319580.22752777 ,62317850.73565382 ,62315530.696937166 ,61062437.26961547 ,61058378.63040781 ,61052304.306911014 ,68139575.48052126 ,68139552.59187748 ,68139453.71320234 ,67420977.5470737 ,67420943.69989969 ,67420894.18079795 ,71922841.89168026 ,71922821.98328675 ,71922789.54042034 ,72295774.39882296 ,72295773.64868106 ,72295698.50950508 ,70762268.31428602 ,70762061.92421138 ,70761756.89175905 ,93057188.74322462 ,93057182.10319261 ,93057180.32105893 ,71480068.42388982 ,71479718.50697774 ,71479170.54486771 ,99657547.32313865 ,99657547.52368489 ,99657545.78875992 ,100089700.15980233 ,100089699.86083074 ,100089699.779981 ,100063427.60092737 ,100063427.69459662 ,100063427.69613166 ,78360979.82178015 ,78360979.08798553 ,78360977.94922663 
 06/07  06:00:00,84950263.14051071 ,84947071.99461484 ,84942454.47438017 ,89178208.19176345 ,89174588.81942847 ,89169556.19674852 ,94446622.55120747 ,94442354.60523146 ,94436388.04721941 ,95955555.22484577 ,95954048.67056239 ,95952024.72715062 ,91749383.40602525 ,91745308.92720059 ,91739216.09502731 ,98548176.77427387 ,98548154.77062689 ,98548058.46617018 ,93979118.82877651 ,93979086.4026524 ,93979038.96267982 ,102656623.96259128 ,102656605.17347857 ,102656574.33703242 ,105206806.3181166 ,105206805.57057074 ,105206733.16764343 ,102963871.74015015 ,102963673.04103972 ,102963379.50996287 ,134535986.11734712 ,134535978.51064456 ,134535976.82359958 ,104651616.2304421 ,104651284.66320424 ,104650764.53929588 ,136903580.91722086 ,136903581.13061765 ,136903579.42672855 ,137511255.26841643 ,137511254.94960305 ,137511254.847944 ,136970925.13892353 ,136970925.2344189 ,136970925.23252702 ,116968504.10992244 ,116968503.35292816 ,116968502.16045433 
 06/07  07:00:00,211870873.24072582 ,210544980.88259202 ,208658821.53985703 ,219540101.65763205 ,217603341.20377132 ,214836679.412627 ,225104425.9465237 ,223225225.41320705 ,220540747.35772005 ,234931211.3749437 ,232972274.4749779 ,230173880.83446935 ,219163512.6765479 ,217343870.55129617 ,214744127.99845895 ,226817235.7536777 ,224952782.3246456 ,222289212.21177298 ,219060327.2704376 ,217219613.60849875 ,214590021.59490216 ,235474400.99669266 ,233535120.99395436 ,230764712.33823878 ,237287211.78433198 ,235290508.05160528 ,232437996.53294343 ,239115951.41058704 ,237063045.48796904 ,234130313.63084373 ,350883959.3587841 ,348209930.3739956 ,344391744.5157226 ,245554063.6815207 ,243596205.59372482 ,240799213.3352037 ,343255428.53664863 ,340662565.78986603 ,336957923.3134077 ,370536554.5708704 ,367722919.434025 ,363701311.1557649 ,367837828.39351404 ,365151856.27317095 ,361314186.89793116 ,324622457.2018363 ,321816804.31077886 ,317808822.5504379 
