Date/Time,CZ01/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-var.csv,CZ01/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-var.csv,CZ01/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-var.csv,CZ02/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-var.csv,CZ02/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-var.csv,CZ02/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-var.csv,CZ03/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-var.csv,CZ03/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-var.csv,CZ03/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-var.csv,CZ04/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-var.csv,CZ04/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-var.csv,CZ04/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-var.csv,CZ05/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-var.csv,CZ05/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-var.csv,CZ05/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-var.csv,CZ06/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-var.csv,CZ06/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-var.csv,CZ06/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-var.csv,CZ07/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-var.csv,CZ07/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-var.csv,CZ07/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-var.csv,CZ08/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-var.csv,CZ08/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-var.csv,CZ08/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-var.csv,CZ09/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-var.csv,CZ09/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-var.csv,CZ09/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-var.csv,CZ10/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-var.csv,CZ10/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-var.csv,CZ10/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-var.csv,CZ11/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-var.csv,CZ11/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-var.csv,CZ11/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-var.csv,CZ12/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-var.csv,CZ12/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-var.csv,CZ12/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-var.csv,CZ13/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-var.csv,CZ13/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-var.csv,CZ13/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-var.csv,CZ14/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-var.csv,CZ14/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-var.csv,CZ14/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-var.csv,CZ15/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-var.csv,CZ15/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-var.csv,CZ15/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-var.csv,CZ16/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-var.csv,CZ16/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-var.csv,CZ16/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-var.csv
 06/11  03:00:00,28410560.632466257 ,28410832.92168279 ,28408406.73857969 ,32348368.157171763 ,32346568.153376985 ,32343841.89640348 ,34757335.20077634 ,34755479.535306 ,34752649.81464236 ,35518224.19051761 ,35517480.63676038 ,35516460.85343155 ,34195220.41345124 ,34192536.691917054 ,34188680.13551151 ,37244890.78609748 ,37244784.04909041 ,37244594.959347576 ,33113382.30633899 ,33111734.52180407 ,33109188.965284336 ,36415623.80038175 ,36415546.78198965 ,36415431.144830264 ,39492342.83322591 ,39492238.37516429 ,39492082.98002929 ,38970686.8796085 ,38970229.410116315 ,38969521.546754204 ,40244426.32928033 ,40244424.73476763 ,40244423.33663378 ,35751759.802285604 ,35751485.52657187 ,35751069.94562788 ,43237726.864098854 ,43237724.27349027 ,43237727.28152132 ,48141931.16965932 ,48141931.16362435 ,48141931.149838865 ,51584942.02901381 ,51584947.43723073 ,51584954.97555287 ,41446631.092955545 ,41446630.946900256 ,41446630.73085604 
 06/11  04:00:00,28296464.115047738 ,28295812.066499025 ,28292925.848407593 ,31323050.06688334 ,31321267.04579379 ,31318569.29303486 ,34352959.30185759 ,34351122.05682269 ,34348299.99225702 ,35297234.52125196 ,35296500.80772821 ,35295496.82323632 ,34054029.003056586 ,34051393.564865 ,34047606.675499745 ,36764190.7852847 ,36764085.99701984 ,36763900.34020131 ,32669039.496663373 ,32667407.24450972 ,32664886.785991732 ,35851860.002467684 ,35851784.400178164 ,35851670.873235054 ,38707291.361487575 ,38707188.31528293 ,38707034.94967891 ,38136985.81004599 ,38136531.34169207 ,38135829.289140604 ,39799327.61891405 ,39799326.09249611 ,39799324.704567455 ,35441997.202155426 ,35441721.192449905 ,35441303.28299688 ,42413006.51479232 ,42413004.03285623 ,42413006.90848265 ,46557962.032838605 ,46557962.027110755 ,46557962.01406811 ,49539443.558049284 ,49539448.596846856 ,49539455.58848561 ,39997611.74893436 ,39997611.61246985 ,39997611.41056769 
 06/11  05:00:00,77368794.54107857 ,77074360.71814898 ,76654434.4921382 ,83050383.1120831 ,82731109.93170106 ,82274840.36746714 ,85743990.33179058 ,85429316.58830523 ,84979578.56819782 ,87700305.71133175 ,87376759.08511019 ,86914620.46334825 ,85873273.10579848 ,85560490.09425506 ,85113636.19349957 ,89740001.73046634 ,89417481.9702154 ,88956704.8512463 ,85165475.99947126 ,84843283.99961108 ,84382827.51741281 ,88727424.80553454 ,88399638.94887722 ,87931368.22868434 ,91895070.32293148 ,91555762.86946207 ,91071790.54643561 ,90980442.77828938 ,90641449.72303963 ,90157124.86575443 ,93342750.81859839 ,92991770.07215697 ,92490369.87293488 ,88067481.46495175 ,87738218.39093933 ,87267820.1094397 ,96097394.6804442 ,95747747.91845472 ,95248255.50794037 ,106659065.08000427 ,106186572.58552018 ,105511472.74756 ,114642861.66422594 ,114188092.98748598 ,113538323.48083544 ,94449620.30498558 ,94073584.9878462 ,93536393.92502859 
 06/11  06:00:00,154020613.4683276 ,153726032.50049064 ,153304937.7630909 ,163669224.90465316 ,163349711.56239116 ,162893034.86262345 ,165670635.92892584 ,165355866.23445275 ,164905933.07867616 ,167098034.06116325 ,166774496.07615358 ,166312347.52578288 ,167038694.8534982 ,166725760.5525041 ,166278711.99886483 ,172981121.7206255 ,172658598.7453869 ,172197816.76086575 ,167066449.3627811 ,166744155.28815198 ,166283543.27703592 ,171580301.61484402 ,171252515.0285602 ,170784243.93822423 ,174955392.54306877 ,174618014.40712228 ,174136039.91240197 ,173973391.73890233 ,173634401.5550595 ,173150075.75580913 ,176183475.85142562 ,175832507.0180801 ,175331123.40660778 ,169297652.648012 ,168968385.66620493 ,168497982.22103187 ,178862898.45955354 ,178516187.2840785 ,178020912.5388393 ,193301612.07530326 ,192828937.5122518 ,192153577.5240505 ,197738006.26651314 ,197282777.4859606 ,196632350.62127113 ,178427050.0915174 ,178051028.73013583 ,177513855.40953016 
 06/11  07:00:00,244011556.51263112 ,242474290.4912766 ,240278553.17584327 ,252673494.7642839 ,250672468.03932637 ,247813482.92623404 ,253650662.35586882 ,251665309.71695197 ,248827294.92780125 ,257387968.4434605 ,255362101.08091986 ,252468150.28365135 ,255839813.48050636 ,253866383.9477601 ,251047084.369451 ,267469966.09696248 ,265420609.29496354 ,262492939.08311906 ,259555661.60544068 ,257518532.79690915 ,254607782.7127422 ,266249336.74349687 ,264189771.06288254 ,261247472.06733936 ,273368122.54560333 ,271177475.2869251 ,268049357.5582855 ,271205536.8634128 ,269072988.8162873 ,266026314.1513812 ,276353076.38604975 ,274166882.2732898 ,271043766.487996 ,263408375.64914683 ,261338951.3886857 ,258382530.2275031 ,276696574.84312135 ,274517749.90962774 ,271405123.4281863 ,358541851.0529922 ,355582106.4137714 ,351353250.8391565 ,383525962.61714965 ,380660958.5649035 ,376567421.60428804 ,291265020.4343422 ,288740034.0512771 ,285132711.9338511 
 06/11  08:00:00,248054013.6300042 ,246500031.13740012 ,244276473.95540187 ,258295071.1661435 ,256306626.38914266 ,253465782.94255102 ,257995149.78219202 ,256023503.77085134 ,253206600.1379664 ,263450117.47035295 ,261428912.4552031 ,258541520.85757455 ,261629443.81088436 ,259671478.51991975 ,256874413.74698633 ,273102126.0011052 ,270938282.73754054 ,267860558.74663725 ,265213325.0720348 ,263189563.96461827 ,260298282.2805252 ,283546907.5867105 ,281200344.41913164 ,277883579.10793346 ,329197514.7553591 ,326591145.1342807 ,322867206.46345216 ,289413125.2731824 ,286968460.9023892 ,283475366.5606874 ,292324676.9718164 ,289802922.3369253 ,286206888.92528355 ,269758437.98388267 ,267699137.3691913 ,264757253.92052272 ,281700132.6094747 ,279519775.03504515 ,276404967.5832471 ,387744879.53150815 ,384761632.80017614 ,380499176.1175549 ,413191644.27788603 ,410296859.2384157 ,406160769.0805185 ,344796677.38401437 ,341837506.29581696 ,337609479.93049926 
 06/11  09:00:00,288484615.1128061 ,286926604.89157075 ,284697796.47054607 ,302386269.9373568 ,300397827.8531393 ,297556967.39130485 ,301359858.492982 ,299388215.58998334 ,296571270.18326145 ,307485019.53417575 ,305463813.4593497 ,302576425.8531221 ,305952390.97600555 ,303959007.39262354 ,301111250.8087473 ,324990046.9846811 ,322444862.7848874 ,318809718.4960142 ,308740793.83751965 ,306716940.1614992 ,303825574.6290546 ,377792167.32579327 ,375235744.06584483 ,371583162.7075025 ,389197995.788611 ,386584930.2798794 ,382851421.0057364 ,390166668.03439224 ,387503285.5626375 ,383697291.4428741 ,369197302.3130351 ,366472475.99256724 ,362579326.2385484 ,317959504.24409044 ,315710331.997886 ,312514790.40080553 ,352020955.7863148 ,349344769.9793984 ,345522559.94088197 ,458561558.72765857 ,455552543.4601577 ,451253232.18245935 ,480753666.4940109 ,477841826.7597528 ,473681355.5031477 ,415487866.7276609 ,412524785.1985384 ,408291354.4436214 
 06/11  10:00:00,265846380.6869172 ,264105253.2137968 ,261710459.3398366 ,281139138.05357265 ,279150688.0034981 ,276309830.70534396 ,280057942.9937978 ,278086363.1631296 ,275269463.7902603 ,285875438.8516664 ,283854213.1192852 ,280966801.84451485 ,306806051.58340466 ,304371142.2544364 ,300893660.02745986 ,315755706.8374472 ,313214268.2303474 ,309582946.21536297 ,286941710.6901245 ,284917822.2817936 ,282026342.9514987 ,368370075.1032088 ,365803996.5387519 ,362137629.9315009 ,376798825.22469676 ,374179435.8505714 ,370436887.8737935 ,390417460.3118926 ,387730095.2191528 ,383889862.7350742 ,369958652.99263275 ,367236275.88155234 ,363346643.8546619 ,325740982.51563615 ,323151231.85357827 ,319450412.76239914 ,372469557.40272516 ,369756058.4027945 ,365879147.1654167 ,458859081.142179 ,455822805.0766468 ,451484500.8579015 ,481696489.03749114 ,478760541.9917097 ,474565599.84584105 ,410257347.91474193 ,407269792.79321057 ,403000970.4170989 
 06/11  11:00:00,266656591.28813475 ,264793598.5013224 ,262131206.93780157 ,287032656.7441125 ,284799375.5408427 ,281627443.06051105 ,281962792.560993 ,279991199.24349034 ,277174283.0571942 ,287480399.9116268 ,285459156.99370015 ,282571723.6788063 ,321921482.8993113 ,319447768.54153544 ,315913286.15460485 ,331740805.64273846 ,329206564.8950652 ,325585543.7974076 ,288150160.9628222 ,286126266.88318104 ,283234775.420064 ,389247184.6204653 ,386682765.5231824 ,383019857.2663816 ,386032808.17787606 ,383426228.30922467 ,379702766.46575975 ,424095034.600758 ,421392280.7086015 ,417530062.3255262 ,399075587.2119597 ,396349116.23868227 ,392453641.92490554 ,371051397.9672539 ,368472364.04523903 ,364786927.8453781 ,407593248.8899859 ,404875501.90996766 ,400992528.3390572 ,495133649.52480274 ,492080557.08272666 ,487718188.5827092 ,522756575.27522653 ,519802581.17735964 ,515581831.80821115 ,448332135.337301 ,445319118.9687387 ,441014052.67651045 
 06/11  12:00:00,267526596.76624408 ,265663034.31180367 ,263000682.2201331 ,308139266.56862056 ,305623754.1066439 ,302027641.1002234 ,283425841.9224667 ,281454192.9372739 ,278637184.6072192 ,294636994.0123037 ,292281017.1739033 ,288920465.2356336 ,318636831.5846679 ,316163000.0138644 ,312628330.10150254 ,319085419.55854195 ,316545532.078306 ,312916436.3490668 ,288851826.875974 ,286827949.8288078 ,283936483.17925453 ,391511743.5871558 ,388949377.3143978 ,385288375.62731665 ,380204586.2225716 ,377604447.0702252 ,373889457.35615605 ,439557051.0610217 ,436837229.9097953 ,432950599.13236785 ,408735674.7984954 ,405999423.7221454 ,402089959.7807874 ,384214870.5161665 ,381631865.5043939 ,377940785.52908325 ,426630609.2581273 ,423893674.866019 ,419983270.57143223 ,513942038.05307734 ,510870492.86952806 ,506481727.3206165 ,546824901.9943172 ,543848015.960074 ,539594529.2732098 ,464662127.94001985 ,461627604.28292537 ,457291919.89205647 
 06/11  13:00:00,267993150.52242446 ,266129542.23957294 ,263467510.45588806 ,333761242.50529075 ,331251748.978361 ,327664612.6091686 ,284459832.54846597 ,282488141.4183103 ,279671061.53929865 ,311658155.6116941 ,309114351.8482666 ,305480482.7506751 ,322730552.53376704 ,320258299.72657704 ,316725888.5082137 ,309651409.6108746 ,307106727.0937782 ,303470774.97533447 ,289300818.3181909 ,287276962.7836096 ,284385527.3839018 ,390509964.7235204 ,387950209.1963954 ,384292872.51241887 ,379543170.06939644 ,376945570.6786772 ,373234167.75189227 ,455071483.00009954 ,452338977.213043 ,448434205.58510005 ,417398415.1411226 ,414655579.47383094 ,410736708.8007972 ,395865812.28713715 ,393275477.4278867 ,389573934.1518494 ,444727557.7763425 ,441973670.80568993 ,438039029.5200853 ,532453538.3094794 ,529366704.390585 ,524956064.6353991 ,555202731.5494232 ,552223225.5716399 ,547965995.657454 ,481676688.3312409 ,478625375.9434754 ,474265603.79355264 
 06/11  14:00:00,268160601.0675896 ,266297114.77916488 ,263634825.64518955 ,359394481.10300684 ,356891958.9711143 ,353314823.9913869 ,285737372.94081247 ,283624309.45755297 ,280671095.6407511 ,332717074.9483281 ,330178114.2520502 ,326551148.8825031 ,322156265.15009755 ,319684703.5167667 ,316153288.24695814 ,301124732.00876933 ,298579177.0684883 ,294967645.74164546 ,289148026.37143 ,287124189.425965 ,284232781.7022212 ,388128560.84755415 ,385571668.59025806 ,381918545.1664201 ,374274658.1639272 ,371681621.8701601 ,367976756.2724059 ,466590416.9394896 ,463850471.4896918 ,459935076.2260256 ,426958578.8289547 ,424207265.919253 ,420276270.74578536 ,402672000.8941556 ,400076611.7349489 ,396367854.5416364 ,459198988.5261237 ,456430630.3439549 ,452475296.5547422 ,554542139.2734612 ,551434745.3180417 ,546994520.0924588 ,567207531.4066573 ,564220723.994396 ,559953055.4953201 ,493030864.5013659 ,489967301.75303555 ,485590202.793464 
 06/11  15:00:00,268399842.32871354 ,266536654.75150657 ,263874841.80144298 ,363254266.24159014 ,360751142.4621227 ,357173176.1233524 ,287240897.1035008 ,284958248.0895237 ,281752107.9377575 ,326440134.9971053 ,323900264.55697876 ,320271977.6206961 ,301639103.4794271 ,299194369.99831736 ,295707462.27344537 ,302902731.05319804 ,300356169.19602346 ,296719594.0336779 ,289345829.87122434 ,287322024.7112429 ,284430665.8418744 ,385190320.61787677 ,382636379.9621177 ,378987360.1602071 ,369798537.07484233 ,367211468.26811075 ,363510300.3601841 ,464093523.01029503 ,461364809.847389 ,457465519.3704497 ,429826433.7703632 ,427073252.6536439 ,423139582.09840906 ,413048771.96819115 ,410444882.52004266 ,406723983.0025906 ,477435225.08153206 ,474649590.10048115 ,470669552.53808194 ,566326923.4627738 ,563209401.2948672 ,558754852.2697872 ,577922063.0016115 ,574926150.015734 ,570645458.1318771 ,493319521.9889773 ,490253650.0462352 ,485872750.0493009 
 06/11  16:00:00,268430085.85054222 ,266567161.7869947 ,263905760.83469525 ,362045541.99059534 ,359545719.47125447 ,355972527.90465623 ,285897856.7365933 ,283891276.86556435 ,281062954.53238916 ,317600865.33776873 ,315059668.8514433 ,311429461.43879604 ,286313028.8799 ,284304774.7854914 ,281469705.54012054 ,301186728.32895875 ,298678497.9316241 ,295098022.2888057 ,289435165.13097656 ,287411411.6445955 ,284520131.0044191 ,380433099.8976592 ,377883169.76090235 ,374239888.91658777 ,369461637.4653883 ,366872932.85469323 ,363173195.63784003 ,448442355.4182787 ,445738196.49409544 ,441874058.0891972 ,434143610.39102125 ,431386151.7114842 ,427446371.6165035 ,421000952.4095715 ,418390117.83643824 ,414659301.935371 ,488187345.8122754 ,485393914.87445813 ,481402730.5857954 ,570285764.1107628 ,567167032.0979712 ,562710752.1072798 ,585264096.6438389 ,582262220.4541271 ,577972998.9821554 ,495580978.1452826 ,492513965.4571949 ,488131758.003825 
 06/11  17:00:00,264329024.41474637 ,262466289.8073281 ,259805170.83315253 ,350801971.16742426 ,348303448.6557508 ,344732163.14980125 ,281396316.6526401 ,279424506.3790865 ,276607215.75004226 ,311551132.1720668 ,309009190.9568811 ,305377899.41866624 ,282659255.9598871 ,280701248.9540266 ,277904082.6188921 ,291909073.24359524 ,289651144.5926539 ,286470704.0874931 ,284764128.600042 ,282740412.5767453 ,279849189.07750344 ,371892103.80360943 ,369344123.0626334 ,365703758.89008695 ,364632035.06918055 ,362041429.2653629 ,358340934.3897044 ,424170300.36443436 ,421487378.4780462 ,417653642.0713174 ,431049754.3184942 ,428288049.3842027 ,424342193.15577245 ,413217316.1387847 ,410607867.01857156 ,406879051.7594997 ,482529130.6038902 ,479737004.8921965 ,475747685.77290696 ,563081702.038727 ,559963655.7139096 ,555508356.7811615 ,579111449.6668601 ,576107854.3801533 ,571816175.4999303 ,487397633.1351299 ,484334756.5318572 ,479958463.79256237 
 06/11  18:00:00,315550783.59226507 ,313688281.41825503 ,311027519.9927576 ,365755286.46097046 ,363241446.4257193 ,359648259.9151156 ,333360083.3017682 ,331388303.9012478 ,328571062.4021582 ,347290974.33224857 ,344838504.82239306 ,341376162.79442066 ,334229823.22413915 ,332271883.9315966 ,329474815.1628491 ,343188454.89972967 ,341161758.9149154 ,338266441.6660593 ,336002161.31419206 ,333978493.9689181 ,331087333.05142695 ,410983150.2027301 ,408429345.86665803 ,404782037.5900234 ,378976571.20621186 ,376362292.89361054 ,372627180.7586607 ,453456073.5927177 ,450778762.6725735 ,446953064.693135 ,471251820.39805096 ,468485474.49338764 ,464532974.61824435 ,453741427.7102731 ,451128501.574019 ,447394726.75229925 ,523938621.0793858 ,521142121.7771293 ,517146544.3190018 ,599408510.229273 ,596286868.1465013 ,591826436.3964713 ,610493797.1511778 ,607486913.3256823 ,603190533.870119 ,522358269.4802619 ,519298668.8918637 ,514926990.15096676 
 06/11  19:00:00,350739074.5523432 ,348876394.538951 ,346215391.40910035 ,394059059.3235437 ,391544294.33048576 ,387949841.5816474 ,368206569.7714289 ,366234793.12869567 ,363417568.4987943 ,374032543.12339836 ,371993080.3223709 ,369079603.62254715 ,368373181.20286256 ,366415333.133261 ,363618390.2666223 ,378317890.0622506 ,376291197.4458291 ,373395887.7096417 ,370008294.41279507 ,367984683.858843 ,365093603.1744577 ,441606918.5554008 ,439054591.74437356 ,435407771.9088633 ,399045866.642369 ,396435234.1663348 ,392736679.11307657 ,479132577.19394404 ,476461372.6409238 ,472644426.099078 ,505482226.681549 ,502719948.02048475 ,498773263.11971045 ,480271931.7927842 ,477667404.33562076 ,473945661.7684016 ,553962399.5102444 ,551174948.8298988 ,547192308.2620304 ,623293272.3172312 ,620183090.4597782 ,615739056.9254949 ,630037514.2738485 ,627047119.4840434 ,622774325.5486382 ,545605498.0189792 ,542562914.1318918 ,538215453.4642262 
 06/11  20:00:00,364982979.93583095 ,363120173.30764467 ,360458987.10063076 ,403139671.1310762 ,400628391.6372967 ,397040838.99878293 ,382230601.998368 ,380258932.9416719 ,377441865.03423333 ,386349404.1132557 ,384328158.8428921 ,381440721.94781154 ,380959141.279066 ,379001474.88606197 ,376204733.83760023 ,391812507.4191865 ,389785818.5100548 ,386890515.2981725 ,384519529.04188347 ,382495955.4301719 ,379604935.2481568 ,452052899.9990859 ,449501839.89911294 ,445856885.70653 ,400431556.51798403 ,398216194.2511261 ,395058756.45641696 ,481685186.2235987 ,479021905.4685705 ,475216309.60283804 ,511854145.3156605 ,509102423.5826324 ,505170840.78790224 ,475698930.6161794 ,473109784.74240625 ,469410064.92189366 ,549567918.5216116 ,546799352.5363427 ,542843712.5860481 ,611482924.1674883 ,608395313.811861 ,603983572.6315112 ,608204758.6499066 ,605252971.3559 ,601035398.1896261 ,537391990.7379225 ,534373307.2326776 ,530060123.4276612 
 06/11  21:00:00,346489818.83026576 ,344635378.3020007 ,341991064.8713748 ,367942837.943192 ,365890229.67988974 ,362959870.00433064 ,363671114.95506054 ,361699508.19274265 ,358882538.30941296 ,367885860.81262296 ,365864646.01761377 ,362977250.64482814 ,362582785.96791464 ,360625225.13724744 ,357828691.4749857 ,373621870.44838065 ,371595168.5411932 ,368699849.7312658 ,366541242.8555158 ,364517722.2295831 ,361626788.28816193 ,401461211.38869745 ,398946235.8001048 ,395356443.58965874 ,380031112.68997395 ,377946230.590487 ,374967830.92623484 ,453790747.2858218 ,451134476.02344143 ,447338923.0283079 ,478174431.2708919 ,475438826.13112533 ,471530292.6553549 ,439404527.4845524 ,436818833.93946344 ,433124065.16339827 ,510636874.3831328 ,507888585.2357724 ,503961936.02750695 ,565317793.6341426 ,562257136.2024279 ,557883952.5460095 ,566838359.4306648 ,563910574.6945684 ,559727330.879146 ,498287922.6967896 ,495294635.255202 ,491017813.4114011 
 06/11  22:00:00,248275008.9069994 ,246742186.81087342 ,244549885.8272183 ,264852692.013025 ,262864209.63350168 ,260023311.97975376 ,262884020.38271227 ,260912483.8626952 ,258095616.70884067 ,267022131.37647027 ,265000939.93972105 ,262113579.78351456 ,262526733.80572206 ,260569204.2292731 ,257772713.40816242 ,271900545.22333 ,269873861.422214 ,266978568.40475592 ,265824020.0158093 ,263800551.76659244 ,260909722.58783925 ,274995564.0654443 ,272951927.7461386 ,270032439.8479231 ,277931319.951785 ,275846391.8819018 ,272867926.8615538 ,320703237.7398395 ,318037786.54444575 ,314229112.98711526 ,349483468.08815575 ,346755589.892414 ,342858101.31262666 ,301665315.94422156 ,299072443.6791637 ,295370695.18812156 ,385094273.0813966 ,382353525.42589796 ,378437655.8849297 ,431989897.5065085 ,428945530.4211117 ,424595651.526565 ,436729262.718503 ,433810577.64714855 ,429640340.0427629 ,371741828.288648 ,368762502.3333451 ,364505657.88913494 
 06/11  23:00:00,86122375.96294755 ,85827533.29810539 ,85406291.42889765 ,97594814.09361468 ,97275124.29247715 ,96818242.78715074 ,96898102.61237966 ,96583279.9386784 ,96133176.45399466 ,99342988.97359656 ,99019443.91735744 ,98557288.12732929 ,97635766.45237857 ,97322940.11664973 ,96876026.16549084 ,102728198.86099851 ,102405695.43233737 ,101944946.14681762 ,97842608.04552676 ,97520567.27862573 ,97060332.75344294 ,104498766.61233392 ,104170990.92161125 ,103702732.43942796 ,106477016.36289725 ,106139657.98678295 ,105657719.70380099 ,116286747.02029896 ,115860902.96316725 ,115252389.52664798 ,123118460.00836949 ,122677995.39384528 ,122048670.72318636 ,107742830.91127086 ,107388664.14319876 ,106889798.67931223 ,138552191.08124977 ,138115373.93896842 ,137491266.81422272 ,149255009.01483893 ,148772198.36343804 ,148082345.82730404 ,160289602.5205081 ,159820441.6092022 ,159150095.72454658 ,127802508.29131323 ,127330742.27005938 ,126656703.54573554 
 06/11  24:00:00,35254470.59987527 ,35248818.38830602 ,35241251.49952836 ,43456619.40533006 ,43454591.498973735 ,43451521.462115645 ,43389837.27582692 ,43387908.4163731 ,43384797.86742139 ,45842922.01229024 ,45842231.32365035 ,45841293.074288465 ,44276941.109269544 ,44274407.382817596 ,44270769.74806138 ,48698932.419748716 ,48698860.39004245 ,48698727.9987675 ,44462614.95551465 ,44461188.46608553 ,44458973.9072087 ,50111976.87083501 ,50111924.77028173 ,50111843.25542665 ,51770645.19296765 ,51770572.12815051 ,51770469.59875119 ,56207507.369080946 ,56207075.450449795 ,56206398.78295456 ,56985919.38316479 ,56985917.94056924 ,56985916.77033349 ,51762562.11104951 ,51762248.305135 ,51761755.237524316 ,67065176.68690541 ,67065174.82753375 ,67065177.390635654 ,71372209.94486766 ,71372209.94136374 ,71372209.93431966 ,82741989.52729775 ,82741994.99083607 ,82742001.2555182 ,57740844.91733043 ,57740836.5464163 ,57740844.71413705 
